"29318";"Waage";"Linus";"1992-31-12";"Joåsen 182";"";"";""
"29319";"Sporsheim";"Hanna";"1988-18-5";"Strandveien 127";"";"";""
"29320";"Holmberg";"Henrik";"1973-22-11";"Østre Skogen 60";"";"";""
"29321";"Juul";"Nathalie";"1998-17-8";"Risasmauet 156";"";"";""
"29322";"Dahlen";"Alex";"1969-11-9";"Grindstuveien 179";"";"";""
"29323";"Berg";"Carmen";"1973-6-3";"Sundbakken 172";"";"";""
"29324";"Størseth";"Jacob";"1955-21-1";"Langhaugen 243";"";"";""
"29325";"Ahmed";"Hanna";"1965-19-12";"Emanuels vei 163";"";"";""
"29326";"Johnsrud";"Tor";"1958-19-12";"Tunsøy 9";"";"";""
"29327";"Henriksen";"Matheo";"1975-22-1";"Daniel Walstads vei 157";"";"";""
"29328";"Hatlen";"Jennie";"1948-23-5";"Stubben 114";"";"";""
"29329";"Haugen";"Syver";"1950-14-6";"Storesåta 178";"";"";""
"29330";"Frydenlund";"Daniel";"1983-20-2";"Anna Helgesens vei 55";"";"";""
"29331";"Refsnes";"Amina";"1997-24-2";"Tumyrveien 76";"";"";""
"29332";"Rønning";"Mia";"1969-20-8";"Smihaugvegen 45";"";"";""
"29333";"Kjeldsberg";"Magnus";"1993-18-1";"Sverdrups gate 46";"";"";""
"29334";"Dahl";"Alfred";"1993-23-8";"Eleonoras vei 213";"";"";""
"29335";"Bråthen";"Trym";"1999-10-5";"Julius Middelthuns vei 15";"";"";""
"29336";"Mellem";"Kornelius";"1980-20-8";"Idunns vei 183";"";"";""
"29337";"Larsen";"Andrea";"1950-3-12";"Kirkegata 234";"";"";""
"29338";"Hagen";"Ibrahim";"1996-19-10";"Sjøsandveien 198";"";"";""
"29339";"Løyning";"Vilde";"1935-27-10";"Haldenskogveien 179";"";"";""
"29340";"Olsen";"Magnus";"1960-24-5";"Malmveien 194";"";"";""
"29341";"Syvertsen";"Mohammad";"1960-30-8";"Neptunvegen 194";"";"";""
"29342";"Mæland";"Mohammed";"1946-21-8";"Teinsvollen 26";"";"";""
"29343";"Edland";"Aleksander";"1954-8-7";"Einar Solstads vei 48";"";"";""
"29344";"Williams";"Nikolai";"1964-7-2";"Moslings gate 5";"";"";""
"29345";"Tunheim";"Sara";"1981-11-5";"Oberstltn. Omdals vei 45";"";"";""
"29346";"Bergland";"Thea";"1957-27-5";"Bergstien 95";"";"";""
"29347";"Ramstad";"Heidi";"1955-3-4";"Hansmarkvegen 137";"";"";""
"29348";"Mehl";"Magnus";"1969-6-8";"Mikkelsmessveien 106";"";"";""
"29349";"Idland";"Helene";"1998-26-2";"Helsetdammen 205";"";"";""
"29350";"Vangen";"Dag";"1949-15-5";"Tomasbakken 21";"";"";""
"29351";"Pedersen";"Ferdinand";"1981-2-10";"Hyttesone M 101";"";"";""
"29352";"Våge";"Theo";"1985-1-12";"Skogly 139";"";"";""
"29353";"Øien";"Nelly";"1938-8-5";"Valmueveien 167";"";"";""
"29354";"Jensen";"Nora";"1951-16-7";"Trimveien 188";"";"";""
"29355";"Berntsen";"Lukas";"1983-9-2";"Skoglia 173";"";"";""
"29356";"Johansen";"Justin";"1936-20-6";"Bjørndalstjørnet 242";"";"";""
"29357";"Pedersen";"Lana";"1983-11-5";"Oscar Kiærs vei 129";"";"";""
"29358";"Skjærvik";"Emil";"1996-11-2";"Brattlandsveien 50";"";"";""
"29359";"Espe";"Thea";"1944-26-3";"Gipøveien 100";"";"";""
"29360";"Gustafsson";"Herman";"1937-20-6";"Skolebakken 200";"";"";""
"29361";"Gundersen";"Muhammad";"1996-9-9";"Rognevegen 134";"";"";""
"29362";"Eide";"Rebecca";"1994-21-9";"Liljeveien 90";"";"";""
"29363";"Johansen";"Vetle";"1945-2-1";"Solkollen 114";"";"";""
"29364";"Solbakken";"Noah";"1942-12-11";"Nedre Torvgate 2";"";"";""
"29365";"Ali";"Ingrid";"1970-21-1";"Asbjørnsens gate 116";"";"";""
"29366";"Granlund";"Bo";"1971-25-11";"Storamyro 167";"";"";""
"29367";"Tesdal";"Olav";"1974-24-6";"Sørholtvegen 150";"";"";""
"29368";"Arnestad";"Fabian";"1966-2-12";"Paul Figenschous veg 47";"";"";""
"29369";"Muren";"Meline";"1960-9-1";"Gravarsveien 156";"";"";""
"29370";"Nilsen";"Jesper";"1941-5-4";"Rosenlundveien 44";"";"";""
"29371";"Ødegård";"Jonas";"1990-6-9";"Bentsegata 19";"";"";""
"29372";"Remme";"Elias";"1962-14-1";"Gamle Bygdevei 94";"";"";""
"29373";"Abrahamsen";"Lilly";"1977-24-4";"Bonnevies gate 161";"";"";""
"29374";"Stangeland";"Ingrid";"1991-16-11";"Barlindveien 37";"";"";""
"29375";"Bakken";"Solveig";"1983-16-6";"Mårvegen 160";"";"";""
"29376";"Ellefsen";"Sivert";"1982-13-7";"Torget 57";"";"";""
"29377";"Hvidsten";"Elias";"1973-9-2";"Snevegen 100";"";"";""
"29378";"Sannes";"Rebecca";"1957-10-4";"Håkon Den Godes vei 135";"";"";""
"29379";"Lindvik";"Oscar";"1984-4-10";"Saturnvegen 197";"";"";""
"29380";"Hansen";"Kasper";"1948-13-10";"Hordnesveien 225";"";"";""
"29381";"Juul";"Julie";"1984-5-5";"Bastian Dahls veg 173";"";"";""
"29382";"Norum";"Anna";"1952-2-1";"Furumovegen 142";"";"";""
"29383";"Ness";"Thea";"1964-29-9";"Thorstein Lundes veg 41";"";"";""
"29384";"Dahle";"Tilde";"1935-24-6";"Roald Amundsens veg 57";"";"";""
"29385";"Iversen";"Ferdinand";"1964-27-10";"Henrik Greves gate 16";"";"";""
"29386";"Henriksen";"Thea";"1968-14-3";"Krags gate 106";"";"";""
"29387";"Birkedal";"Fredrik";"1933-2-9";"Maristien 141";"";"";""
"29388";"Moe";"Aurora";"1967-31-8";"Holtenveien 140";"";"";""
"29389";"Øverås";"Philip";"1953-4-4";"Wattnegata 105";"";"";""
"29390";"Fjellstad";"Adrian";"1989-30-4";"Breivollveien 210";"";"";""
"29391";"Lunde";"Filip";"1970-28-2";"Balsfjordvinden 143";"";"";""
"29392";"Linde";"Einar";"1983-11-4";"Lavettveien 62";"";"";""
"29393";"Kildal";"Elise";"1975-3-6";"Kvamsskogvegen 131";"";"";""
"29394";"Sørbø";"Eirik";"1937-28-11";"Moavegen 155";"";"";""
"29395";"Tennfjord";"Sivert";"1989-27-10";"Jupiterveien 240";"";"";""
"29396";"Risøy";"Audun";"1970-17-7";"Verftsbassenget 115";"";"";""
"29397";"Kvaale";"Jens";"1995-20-9";"Mjughaugkroken 141";"";"";""
"29398";"Groven";"Ronja";"1981-19-8";"Kloraveien 195";"";"";""
"29399";"Berg";"Ulrik";"1984-2-1";"Uglamarkstien 164";"";"";""
"29400";"Nyheim";"Even";"1975-19-7";"Bruhellevegen 91";"";"";""
"29401";"Kristiansen";"Elin";"1985-2-3";"Levreveien 28";"";"";""
"29402";"Tonheim";"Halvor";"1978-20-12";"Raunebakken 27";"";"";""
"29403";"Rodal";"Emily";"1970-11-9";"Fiskerveien 145";"";"";""
"29404";"Bruvik";"Mohamed";"1972-3-10";"Rekkebovegen 114";"";"";""
"29405";"Espeseth";"Chris";"1947-3-8";"Lerdalsveien 112";"";"";""
"29406";"Grov";"Oscar";"1986-6-11";"Hagaringen 13";"";"";""
"29407";"Sandvik";"Stina";"1965-26-5";"Øvre Hopsnesveien 4";"";"";""
"29408";"Jensen";"Nikolai";"1933-27-5";"Østerlisvingen 33";"";"";""
"29409";"Rosland";"Sigrid";"1986-5-1";"Nordbuktveien 15";"";"";""
"29410";"Karlsen";"Jessica";"1994-11-3";"Skaialuftveien 244";"";"";""
"29411";"Stange";"Stella";"1983-19-1";"Tordenskioldsgate 153";"";"";""
"29412";"Øvergård";"Thea";"1988-23-7";"Kongsbergveien 55";"";"";""
"29413";"Erikstad";"David";"1968-29-1";"Hugins vei 78";"";"";""
"29414";"Brataas";"Nathalie";"1952-16-3";"Høgatun 24";"";"";""
"29415";"Jensen";"Ruben";"1934-27-8";"Moslingsvei 127";"";"";""
"29416";"Nyborg";"Sofia";"1994-27-10";"Helgerudveien 61";"";"";""
"29417";"Johansen";"Rebekka";"1974-30-5";"Sigmunn Jakobsens veg 155";"";"";""
"29418";"Michelsen";"Magnus";"1980-15-2";"Kobberstien 55";"";"";""
"29419";"Grønning";"Aleksander";"1970-14-7";"Speiderveien 242";"";"";""
"29420";"Solhaug";"Elvira";"1937-20-12";"Lindumveien 121";"";"";""
"29421";"Hegge";"Guro";"1973-18-10";"Statfjordringen 42";"";"";""
"29422";"Hope";"Erik";"1941-29-12";"Presidentveita 171";"";"";""
"29423";"Klungtveit";"Sigrid";"1973-1-1";"Hottavikstraen 52";"";"";""
"29424";"Midtbø";"Daniel";"1996-9-7";"Skogvegen 93";"";"";""
"29425";"Kleven";"David";"1967-14-7";"Rødknapplia 234";"";"";""
"29426";"Olsen";"Daniella";"1954-8-7";"Industriveien 129";"";"";""
"29427";"Nordberg";"Marit";"1964-17-10";"Skogheimvegen 117";"";"";""
"29428";"Andersen";"Simen";"1937-29-7";"Nedre Markveg 22";"";"";""
"29429";"Jonassen";"Nora";"1933-27-10";"Leiremoen 225";"";"";""
"29430";"Jæger";"Aurora";"1940-6-6";"Krabberødsvingen 174";"";"";""
"29431";"Gaup";"Julie";"1951-20-1";"Frusetbakken 40";"";"";""
"29432";"Nilsen";"Niclas";"1973-2-3";"Biskop Wexelsens gate 236";"";"";""
"29433";"Valla";"Oskar";"1969-2-12";"Garver Ytteborgs vei 102";"";"";""
"29434";"Mjøs";"Hedvig";"1983-27-8";"Jernbanestasjonen 14";"";"";""
"29435";"Molvik";"Leo";"1958-15-5";"Løvdahls gate 200";"";"";""
"29436";"Strand";"Rolf";"1957-9-11";"Mosekollen 51";"";"";""
"29437";"Helliesen";"Adele";"1942-20-9";"Fredrikke Qvams gate 185";"";"";""
"29438";"Håkonsen";"Tine";"1967-17-6";"Tollnesjordet 223";"";"";""
"29439";"Østgaard";"William";"1943-3-4";"Langsletta 44";"";"";""
"29440";"Ludvigsen";"Martin";"1957-4-1";"Legemyrvegen 79";"";"";""
"29441";"Martinsen";"Hedvig";"1989-25-5";"Ludvig Enges vei 213";"";"";""
"29442";"Ljosland";"Peder";"1937-7-7";"Hovsmarkveien 134";"";"";""
"29443";"Anderson";"Patrik";"1941-22-4";"Porten 234";"";"";""
"29444";"Hamid";"Emil";"1955-1-11";"Fogd Greves veg 7";"";"";""
"29445";"Rønning";"Fredrik";"1970-24-11";"Sikthaugen terrasse 95";"";"";""
"29446";"Fredriksen";"Signe";"1981-11-7";"Heslandsveien 249";"";"";""
"29447";"Kristoffersen";"Johannes";"1992-27-7";"Fortunalia 41";"";"";""
"29448";"Pedersen";"Lotta";"1982-31-12";"Brugata 231";"";"";""
"29449";"Knutsen";"Håvard";"1969-10-12";"Brennalia 47";"";"";""
"29450";"Huseby";"Johanna";"1941-10-9";"Korsnesveien 97";"";"";""
"29451";"Larsen";"Olivia";"1947-6-8";"Amunds vei 225";"";"";""
"29452";"Jacobsen";"Maya";"1973-25-11";"Øya 225";"";"";""
"29453";"Løken";"Karina";"1948-1-11";"Gåsemyrveien 173";"";"";""
"29454";"Ali";"Tiril";"1976-28-3";"Tollamovegen 109";"";"";""
"29455";"Nilsen";"Tiril";"1938-9-11";"Foravegen 18";"";"";""
"29456";"Jøssang";"Ida";"1996-12-6";"Kokstadvegen 115";"";"";""
"29457";"Dahl";"Felix";"1940-12-5";"Marmorveien 20";"";"";""
"29458";"Eriksen";"Sanna";"1983-12-12";"Nesbakken 13";"";"";""
"29459";"Solstad";"Maya";"1955-3-4";"Tjærahågen 95";"";"";""
"29460";"Jensen";"Inga";"1990-10-9";"Langumveien 151";"";"";""
"29461";"Sivertsen";"Mathea";"1949-13-6";"Brudeholmvegen 119";"";"";""
"29462";"Johansen";"Aimee";"1961-1-10";"Steinbrytervegen 84";"";"";""
"29463";"Johansen";"Magnus";"1964-8-6";"Skaubo 187";"";"";""
"29464";"Larsen";"Alva";"1998-6-3";"Merkurveien 16";"";"";""
"29465";"Edvardsen";"Alexander";"1952-16-9";"Ekelundstien 69";"";"";""
"29466";"Dybvik";"Håkon";"1947-27-10";"Dalasteinveien 99";"";"";""
"29467";"Andresen";"Alexander";"1981-5-12";"Leiv Eirikssons vei 39";"";"";""
"29468";"Lehn";"Thomas";"1934-7-10";"Godesettunet 231";"";"";""
"29469";"Reiersen";"Cassandra";"1958-17-3";"Mester Jochums vei 145";"";"";""
"29470";"Henriksen";"Isabelle";"1944-12-4";"Seterveien 41";"";"";""
"29471";"Hussain";"Joachim";"2000-23-1";"Olav Trondsons veg 97";"";"";""
"29472";"Normann";"Richard";"1977-21-7";"Hjortåsen 183";"";"";""
"29473";"Haugen";"Oda";"1989-25-11";"Ragnfrids vei 44";"";"";""
"29474";"Larsen";"Benjamin";"1994-1-3";"Haraløkka 30";"";"";""
"29475";"Mustafa";"Ida";"1982-21-2";"Kveldstuavegen 215";"";"";""
"29476";"Rosvoll";"Oda";"1981-9-4";"Nordahl Bruns gate 160";"";"";""
"29477";"Andreassen";"Linea";"1938-16-1";"Vesleveien 146";"";"";""
"29478";"Hannisdal";"Matheo";"1995-12-1";"Bjørneveien 46";"";"";""
"29479";"Hansen";"Håkon";"2000-20-2";"Sagringen 31";"";"";""
"29480";"Fjeld";"Daniel";"1937-14-5";"Bedriftsgata 30";"";"";""
"29481";"Theodorsen";"Sofie";"1936-14-12";"Gryttingveien 235";"";"";""
"29482";"Hamre";"Milla";"1967-22-12";"Berethaugen 237";"";"";""
"29483";"Johnsen";"Maren";"1957-10-4";"Løvoldsvingen 114";"";"";""
"29484";"Hammer";"Jakob";"1990-18-2";"Prinsessestien 223";"";"";""
"29485";"Olsen";"Iver";"1966-24-9";"Hagastølen 3";"";"";""
"29486";"Holden";"Liva";"1945-28-3";"Tyriveien 106";"";"";""
"29487";"Kristoffersen";"Maria";"1991-19-11";"Grandvegen 57";"";"";""
"29488";"Larsen";"Julie";"1985-21-11";"Tingstadveien 18";"";"";""
"29489";"Paulsen";"Felix";"1973-1-9";"Evangervegen 100";"";"";""
"29490";"Granheim";"Einar";"1980-21-11";"Smedstustubben 132";"";"";""
"29491";"Godø";"Michelle";"1938-8-5";"Ruuds vei 8";"";"";""
"29492";"Rasmussen";"Iben";"1947-29-10";"Mossins gate 1";"";"";""
"29493";"Kjelsberg";"Sandra";"1938-19-10";"Glåmstadvegen 159";"";"";""
"29494";"Martinussen";"Tuva";"1935-25-5";"Tunheimbakken 156";"";"";""
"29495";"Olsen";"Alice";"1966-19-7";"John Skaarvolds veg 150";"";"";""
"29496";"Austrheim";"Odin";"1993-2-6";"Karl Johan 112";"";"";""
"29497";"Børve";"Lily";"1956-1-1";"Steinstølveien 87";"";"";""
"29498";"Aarflot";"Dina";"1937-24-5";"Lahelle Brygge 198";"";"";""
"29499";"Aslaksen";"Hedda";"1952-9-8";"Kanalvegen 85";"";"";""
"29500";"Mathisen";"Erik";"1942-3-7";"Skanseløkka 163";"";"";""
"29501";"Alstad";"Amir";"1954-5-8";"Engavegen 152";"";"";""
"29502";"Nicolaisen";"Mina";"1937-11-10";"Mosevegen 81";"";"";""
"29503";"Dimmen";"Martin";"1960-4-12";"Martin Seips veg 179";"";"";""
"29504";"Andreassen";"Annika";"1940-31-8";"Eikelandsveien 194";"";"";""
"29505";"Lorentzen";"Linus";"1989-25-3";"Fjellstøltunet 107";"";"";""
"29506";"Hamre";"Sander";"1949-8-11";"Heieveien 83";"";"";""
"29507";"Amundsen";"Arthur";"1995-26-6";"Urtegata 111";"";"";""
"29508";"Thue";"Mari";"1952-14-7";"Elvefaret 60";"";"";""
"29509";"Gilje";"Mikal";"1991-15-9";"Slengåsen 76";"";"";""
"29510";"Sjøgren";"Jessica";"1985-13-2";"Teatergaten 39";"";"";""
"29511";"Løkken";"Isabel";"1990-9-6";"Skullerudbakken 165";"";"";""
"29512";"Christensen";"Josefine";"1953-6-8";"Nordre Hovedgårds vei 78";"";"";""
"29513";"Fagerheim";"Aksel";"1995-6-1";"Halsefidja 70";"";"";""
"29514";"Simonsen";"Thomas";"1965-15-4";"Harald Hansens gate 120";"";"";""
"29515";"Bakken";"Mari";"1957-27-8";"Kastellveien 161";"";"";""
"29516";"Skår";"Celina";"1943-10-3";"Frøydis vei 18";"";"";""
"29517";"Johansen";"Vilde";"1957-6-1";"Vannvegen 162";"";"";""
"29518";"Rosland";"Mikael";"1993-5-5";"Fiolvegen 89";"";"";""
"29519";"Husa";"Jens";"1956-22-7";"Sørum Søndre 16";"";"";""
"29520";"Aasen";"Rebekka";"1963-5-2";"Lauvveien 224";"";"";""
"29521";"Nilsen";"Trym";"1940-26-2";"Hvitveisstien 28";"";"";""
"29522";"Ibrahim";"Frøya";"1987-9-9";"Vestlivegen 215";"";"";""
"29523";"Berg";"Yahya";"1965-27-9";"Mårbakken 168";"";"";""
"29524";"Steen";"Oscar";"1950-27-6";"Verkstedveien 64";"";"";""
"29525";"Løvaas";"Eline";"1972-16-10";"Vestre Aspehaug 94";"";"";""
"29526";"Aas";"Nikolai";"1936-24-8";"Evja 73";"";"";""
"29527";"Rossebø";"August";"1985-27-5";"Ankerveien 79";"";"";""
"29528";"Pedersen";"Sara";"1976-1-11";"Håsteins gate 83";"";"";""
"29529";"Edvardsen";"Victor";"1964-17-9";"Bakkegata 163";"";"";""
"29530";"Ahmad";"Jonas";"1973-3-6";"Helgesmark 47";"";"";""
"29531";"Rognlien";"Tristan";"1934-5-1";"Marcus Thranes gate 85";"";"";""
"29532";"Sandvik";"Sebastian";"1995-18-10";"Kvalvågdalen 76";"";"";""
"29533";"Amundsen";"Muhammad";"1958-24-6";"Kongsbakkåsen 93";"";"";""
"29534";"Evensen";"Sebastian";"1955-25-9";"St Hanshaugen 133";"";"";""
"29535";"Lien";"Tilde";"1933-1-10";"Åsbråtan 36";"";"";""
"29536";"Aamodt";"Celine";"1955-16-8";"Odins gate 53";"";"";""
"29537";"Hagen";"Oliver";"1986-4-8";"Norrønagata 80";"";"";""
"29538";"Bakken";"Andreas";"1988-28-1";"Rybergs gate 249";"";"";""
"29539";"Berntsen";"Even";"1951-22-9";"Vaisenhusgata 85";"";"";""
"29540";"Elvebakk";"Emily";"1983-28-9";"Egedes gate 242";"";"";""
"29541";"Anderssen";"Åsmund";"1958-29-3";"Kortneset 143";"";"";""
"29542";"Berg";"Linnea";"1959-3-1";"Bugården 219";"";"";""
"29543";"Andersen";"Mina";"1988-18-7";"Stenholts vei 200";"";"";""
"29544";"Hansen";"Leon";"1960-29-10";"Peter Motzfeldts gate 118";"";"";""
"29545";"Enes";"Victor";"1968-17-11";"Ullernfaret 126";"";"";""
"29546";"Horn";"Filip";"1996-30-8";"Solbakkeveien 103";"";"";""
"29547";"Nicolaisen";"Thea";"1982-26-1";"Spellmannsvegen 100";"";"";""
"29548";"Pettersen";"Johanna";"1970-9-4";"Tømtebakken 223";"";"";""
"29549";"Wulff";"Eirik";"1945-7-1";"Ringstadhavna 159";"";"";""
"29550";"Tofte";"Noa";"1970-11-8";"Tørkoppveien 140";"";"";""
"29551";"Ihlen";"Lycke";"1951-4-1";"Grågåsveien 182";"";"";""
"29552";"Haugland";"Eira";"1978-1-11";"Stabells gate 94";"";"";""
"29553";"Skjerve";"Thea";"1995-5-2";"Tyristrandgata 190";"";"";""
"29554";"Bøe";"Emilie";"1998-21-9";"Amaldus Nielsens gate 125";"";"";""
"29555";"Systad";"Frida";"1987-16-5";"Harald Torsviks plass 29";"";"";""
"29556";"Sørensen";"Gina";"1961-25-12";"Ole Nordgaards veg 179";"";"";""
"29557";"Strand";"Oliver";"1965-19-4";"Bregneveien 71";"";"";""
"29558";"Sand";"Ella";"1991-22-6";"Myråsveien 232";"";"";""
"29559";"Østby";"Ariel";"1933-22-11";"Dokkparken 110";"";"";""
"29560";"Tronrud";"Oscar";"1974-1-3";"Balders gate 12";"";"";""
"29561";"Pedersen";"Siren";"1991-28-3";"Krågevigstien 226";"";"";""
"29562";"Pedersen";"Andrea";"1986-12-4";"Hellevegen 85";"";"";""
"29563";"Sem";"Hans";"1941-26-8";"Årølivegen 247";"";"";""
"29564";"Breivik";"Jens";"1959-2-4";"Nordgardsleitet 113";"";"";""
"29565";"Lyngstad";"Birk";"1946-22-7";"Helen Kellers vei 7";"";"";""
"29566";"Breivik";"David";"1956-29-4";"Solsiden 111";"";"";""
"29567";"Abrahamsen";"Eskil";"1980-6-7";"Hetlevikstraumen 9";"";"";""
"29568";"Zachariassen";"Jens";"1942-12-6";"Dyrstadveien 19";"";"";""
"29569";"Helland";"Andreas";"1938-26-5";"Are Frodes veg 249";"";"";""
"29570";"Flem";"Johannes";"1973-24-7";"Sagsletta 129";"";"";""
"29571";"Nystuen";"Mathilde";"1954-11-3";"Torpebaugen 177";"";"";""
"29572";"Jensen";"Alexander";"1963-4-9";"Røsslyngvegen 116";"";"";""
"29573";"Våge";"Leonard";"1973-25-3";"Skyttarhaugsvegen 3";"";"";""
"29574";"Kaasa";"Saga";"1970-27-8";"Myrdalsvegen 183";"";"";""
"29575";"Holm";"Mille";"1976-4-10";"Hans Andersensvei 242";"";"";""
"29576";"Pettersen";"Marcus";"1954-5-5";"Mekanikerveien 195";"";"";""
"29577";"Kvaal";"Lily";"1966-10-12";"Svelgfossvegen 79";"";"";""
"29578";"Sivertsen";"Amalie";"1941-15-3";"Furuskogvegen 24";"";"";""
"29579";"Nicolaysen";"Petter";"1998-26-9";"Stemkjerrveien 173";"";"";""
"29580";"Eskedal";"Kristina";"1956-25-9";"Fjellhøyvegen 200";"";"";""
"29581";"Haugen";"Tilde";"1937-4-6";"Karl Flods vei 10";"";"";""
"29582";"Salvesen";"Erle";"1933-25-10";"Furuholen 205";"";"";""
"29583";"Jansen";"David";"1944-28-3";"Sannerød 90";"";"";""
"29584";"Hansen";"Alexander";"1951-15-12";"Gårdsveien 101";"";"";""
"29585";"Olsen";"Martin";"1988-3-1";"Voll terrasse 111";"";"";""
"29586";"Lund";"Pernille";"1977-30-10";"Haugsåsen 91";"";"";""
"29587";"Silden";"Ludvig";"1965-18-5";"Furulund 193";"";"";""
"29588";"Andersen";"Maria";"1974-19-12";"Edmund Neuperts gate 60";"";"";""
"29589";"Jakobsen";"Patrick";"1958-18-11";"Losoldermann Natvigs vei 135";"";"";""
"29590";"Vang";"Ingeborg";"1968-11-10";"Valbekken 130";"";"";""
"29591";"Johansen";"Nikolai";"1970-15-2";"Tyttebærveien 10";"";"";""
"29592";"Sandvik";"Pernille";"1958-21-12";"Bossekopveien 186";"";"";""
"29593";"Holen";"Isak";"1983-26-2";"Vegamot 16";"";"";""
"29594";"Tysnes";"Iselin";"1987-5-10";"Vinterkroken 45";"";"";""
"29595";"Andersson";"Sofie";"1946-22-1";"Skytebaneveien 170";"";"";""
"29596";"Lid";"Malin";"1986-21-4";"Askveien 226";"";"";""
"29597";"Bakken";"Leah";"1961-1-2";"Vedeveien 25";"";"";""
"29598";"Mathisen";"Mikkel";"1991-21-11";"Stjørdølavegen 155";"";"";""
"29599";"Johansen";"Solveig";"1974-14-9";"Storspovveien 247";"";"";""
"29600";"Hauge";"Amalie";"1973-16-7";"Aurdalslia 143";"";"";""
"29601";"Slyngstad";"Abigail";"1983-20-6";"Trollfaret 50";"";"";""
"29602";"Hartveit";"Elena";"1986-26-6";"Sædalsvegen 190";"";"";""
"29603";"Johannessen";"Lucas";"1962-1-5";"Vargstien 153";"";"";""
"29604";"Dahl";"Amalie";"1964-11-5";"Malmøgata 157";"";"";""
"29605";"Eriksen";"Lilly";"1957-25-7";"Øksa 173";"";"";""
"29606";"Simonsen";"Isabella";"1993-23-12";"Aspenvegen 39";"";"";""
"29607";"Michelsen";"Thale";"1953-23-11";"Aftersvingen 130";"";"";""
"29608";"Sørli";"Henry";"1949-20-8";"Solfjellshøgda 33";"";"";""
"29609";"Schei";"Liam";"1997-5-6";"Uglahaugstien 238";"";"";""
"29610";"Noor";"Ronja";"1995-18-6";"Jon Smestads vei 245";"";"";""
"29611";"Korsnes";"Alvilde";"1975-17-5";"Solduggveien 154";"";"";""
"29612";"Vea";"Victoria";"1960-3-9";"Ole A. Wolds veg 120";"";"";""
"29613";"Olsen";"Lotte";"1941-31-10";"Mørchebakken 201";"";"";""
"29614";"Busch";"Håvard";"1969-26-11";"Underlia 211";"";"";""
"29615";"Eriksen";"Marte";"1971-12-8";"Linbursdokka 134";"";"";""
"29616";"Sandberg";"Adrian";"1938-15-12";"Doksrødvegen 39";"";"";""
"29617";"Brunvoll";"Oline";"1988-3-8";"Tiurvegen 51";"";"";""
"29618";"Bjerkelund";"Amanda";"1937-4-9";"Ospeberget 157";"";"";""
"29619";"Skogen";"Emma";"1999-9-8";"Frodegaten 155";"";"";""
"29620";"Halleraker";"Daniel";"1946-13-3";"Depotvegen 211";"";"";""
"29621";"Heggelund";"Freya";"1981-30-10";"Berg terrasse 161";"";"";""
"29622";"Frafjord";"Karina";"1979-30-5";"Torpveien 28";"";"";""
"29623";"Amundsen";"Isak";"1953-22-8";"Henrik Jamissens vei 7";"";"";""
"29624";"Gustavsen";"Karoline";"1987-3-8";"Hjelms gate 91";"";"";""
"29625";"Hansen";"Emilie";"1962-16-1";"Skattørvegen 226";"";"";""
"29626";"Åsland";"Marion";"1971-22-9";"Dyrstadveien 175";"";"";""
"29627";"Christiansen";"Nora";"1955-15-2";"Vannveien 49";"";"";""
"29628";"Borch";"Linus";"1933-6-9";"Finkavikhaugen 224";"";"";""
"29629";"Haug";"Viktor";"1986-25-11";"Ola Hegerbergs gate 17";"";"";""
"29630";"Ryen";"Ludvig";"1992-23-2";"Varpeåsen 200";"";"";""
"29631";"Blindheim";"Isabella";"1939-31-8";"Gjerløws vei 220";"";"";""
"29632";"Svardal";"Simen";"1953-1-8";"Hjelle 204";"";"";""
"29633";"Stensen";"Markus";"1984-28-12";"Frits Thaulows gate 108";"";"";""
"29634";"Olaussen";"Eilif";"1936-31-7";"Gitta Jønssons veg 146";"";"";""
"29635";"Handeland";"Sander";"1964-5-11";"Bjørnestien 178";"";"";""
"29636";"Solbakken";"Thea";"1959-31-8";"Evjebekkveien 182";"";"";""
"29637";"Jensen";"Kristian";"1990-19-3";"Østre Elvebakke 193";"";"";""
"29638";"Olsen";"Pernille";"1985-22-10";"Bjønnbåsen 152";"";"";""
"29639";"Onarheim";"Caroline";"1958-16-9";"Skråstien 245";"";"";""
"29640";"Elvestad";"Sienna";"1980-5-4";"Håkon Evjenths vei 143";"";"";""
"29641";"Olsen";"Tobias";"1943-11-3";"Churchills veg 124";"";"";""
"29642";"Kloster";"Aksel";"1964-17-9";"Schøyens gate 220";"";"";""
"29643";"Kristiansen";"Nils";"1978-28-5";"Skjernøyveien 154";"";"";""
"29644";"Hatlen";"Victoria";"1984-5-8";"Willerups gate 3";"";"";""
"29645";"Rogne";"Mia";"1990-15-12";"Brattvollvegen 93";"";"";""
"29646";"Olsen";"David";"1942-26-9";"Skogvegen 104";"";"";""
"29647";"Schei";"Anne";"1970-26-5";"Fjellsbyveien 140";"";"";""
"29648";"Iversen";"Jonas";"1944-10-11";"Svartefjell 24";"";"";""
"29649";"Sandnes";"Mikal";"1982-29-7";"Skaustadvegen 237";"";"";""
"29650";"Nielsen";"Amelia";"1979-8-6";"Robsrudstubben 34";"";"";""
"29651";"Halsen";"Pia";"1989-13-4";"Sløyfa 51";"";"";""
"29652";"Melheim";"Sebastian";"1999-24-1";"Harald Hårfagres gate 235";"";"";""
"29653";"Rønning";"Pernille";"1967-8-3";"Skoleveien 239";"";"";""
"29654";"Mikkelsen";"Julie";"1950-23-8";"Åsmoen 75";"";"";""
